SCPN	annotation_reference	chemical_id	smiles	type	chemical_document_count	annotation_document_count	title_count	abstract_count	claims_count	description_count	chemical_corpus_count	annotation_corpus_count	molecular_weight	med_chem_alert	log_p	donor_count	acceptor_count	ring_count	rotatable_bond_count	radical	fragment	connected	singleton	simple	lipinski	lead_likeness	bio_availability
US-20100056494-A1	US20100056494A1-20100304-C00330.MOL	54892	CCC1=CC=CC=N1	MOLATTACHMENT	0						11043		107.15299987792969	0	1.5874799489974976	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00744.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00549.TIF	12689	CC1=CC=C(F)C=C1	IMAGE	0						21684		110.12899780273438	0	2.6293699741363525	0	0	1	0	0	0	0	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00797.MOL	57276	CC(C)N1CCCCC1	MOLATTACHMENT	0						4063		127.22699737548828	0	1.813920021057129	0	1	1	1	0	0	0	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00797.MOL	13421418	CC(C)N1CCCCS1	MOLATTACHMENT	0						3324		145.26600646972656	0	1.4773600101470947	0	1	1	1	0	0	0	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00114.TIF	3812763	CC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1	IMAGE	0						189		239.33399963378906	0	2.3904199600219727	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00217.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00877.MOL	27968	CC1=CSC=N1	MOLATTACHMENT	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00988.MOL	27968	CC1=CSC=N1	MOLATTACHMENT	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00214.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00223.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00094.TIF	49052	CC1CCC(N)CC1	IMAGE	0						2832		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00094.TIF	10120393	CC1CC[C@H](N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00094.TIF	12021758	C[C@H]1CCC(N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00044.MOL	42863	CC1CCCC(N)C1	MOLATTACHMENT	0						681		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00623.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00358.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00427.MOL	82433	CN1CCN(CC1)C(=O)C1=CC=C(C)C=C1	MOLATTACHMENT	0						181		218.2949981689453	0	1.6317800283432007	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00244.TIF	12871	CC1=CC=C(C=C1)C(=O)N1CCOCC1	IMAGE	0						190		205.2530059814453	0	1.566159963607788	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00460.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00626.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00056.TIF	49052	CC1CCC(N)CC1	IMAGE	0						2832		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00056.TIF	10120393	CC1CC[C@H](N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00056.TIF	12021758	C[C@H]1CCC(N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01195.TIF	27968	CC1=CSC=N1	IMAGE	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00379.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00350.TIF	12464	COC1=CC=C(C)C=C1	IMAGE	0						30406		122.16400146484375	0	2.3289999961853027	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00633.TIF	27968	CC1=CSC=N1	IMAGE	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00310.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00229.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01262.MOL	254704	C[C@@H]1CCCCO1	MOLATTACHMENT	0						58		100.15899658203125	0	1.3914899826049805	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00176.TIF	93638	CC1=CC=C(C=C1)C(O)=O	IMAGE	0						26768		136.1479949951172	0	2.14424991607666	1	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00778.TIF	3337	CC1=CC=C(CO)C=C1	IMAGE	0						7714		122.16400146484375	0	1.7193200588226318	1	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01235.MOL	254704	C[C@@H]1CCCCO1	MOLATTACHMENT	0						58		100.15899658203125	0	1.3914899826049805	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00042.TIF	3812763	CC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1	IMAGE	0						189		239.33399963378906	0	2.3904199600219727	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00399.MOL	154109	CCC1CCCN1CC	MOLATTACHMENT	0						427		127.22699737548828	0	1.8918700218200684	0	1	1	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00019_6.MOL	1586	CC1=CC=C(C=C1)S(Cl)(=O)=O	MOLATTACHMENT	0						68004		190.64700317382812	1	2.4329700469970703	0	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01051.TIF	27968	CC1=CSC=N1	IMAGE	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00961.MOL	27968	CC1=CSC=N1	MOLATTACHMENT	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00731.MOL	13487	C1CCOCC1	MOLATTACHMENT	0						62666		86.1323013305664	0	0.9749159812927246	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00062.TIF	49052	CC1CCC(N)CC1	IMAGE	0						2832		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00062.TIF	10120393	CC1CC[C@H](N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00062.TIF	12021758	C[C@H]1CCC(N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01012.TIF	27968	CC1=CSC=N1	IMAGE	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00029.MOL	10120393	CC1CC[C@H](N)CC1	MOLATTACHMENT	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00029.MOL	12021758	C[C@H]1CCC(N)CC1	MOLATTACHMENT	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00029.MOL	49052	CC1CCC(N)CC1	MOLATTACHMENT	0						2832		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00110.TIF	3812763	CC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1	IMAGE	0						189		239.33399963378906	0	2.3904199600219727	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00388.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00766.MOL	33265	CC1=COC=C1	MOLATTACHMENT	0						7843		82.10050201416016	0	1.6269099712371826	0	0	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00856.TIF	14198879	[Rb]C1=CSC=C1	IMAGE	0						1		168.5989990234375	1	1.2716000080108643	0	0	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00856.TIF	45372	CC1=CSC=C1	IMAGE	0						13360		98.16600036621094	0	2.2671101093292236	0	0	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00965.MOL	35550	C1CCC(CC1)N1CCOCC1	MOLATTACHMENT	0						1251		169.26400756835938	0	1.7709399461746216	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00294.TIF	22421	CNC1=NC=CC=C1	IMAGE	0						8825		108.14099884033203	0	0.8228089809417725	1	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00294.TIF	54892	CCC1=CC=CC=N1	IMAGE	0						11043		107.15299987792969	0	1.5874799489974976	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00916.MOL	27968	CC1=CSC=N1	MOLATTACHMENT	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00794.MOL	2433	OC1CCCC1	MOLATTACHMENT	0						41126		86.1323013305664	0	0.8361250162124634	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00198.TIF	49052	CC1CCC(N)CC1	IMAGE	0						2832		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00198.TIF	10120393	CC1CC[C@H](N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00198.TIF	12021758	C[C@H]1CCC(N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00403.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00346.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00639.MOL	27968	CC1=CSC=N1	MOLATTACHMENT	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00725.MOL	13487	C1CCOCC1	MOLATTACHMENT	0						62666		86.1323013305664	0	0.9749159812927246	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00364.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00448.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01094.MOL	61016	CC1CCCC(C)O1	MOLATTACHMENT	0						49		114.18599700927734	0	1.8080699443817139	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00048.TIF	3812763	CC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1	IMAGE	0						189		239.33399963378906	0	2.3904199600219727	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00161.TIF	12353	COC1=CC(C)=CC=C1	IMAGE	0						8406		122.16400146484375	0	2.3289999961853027	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00100.TIF	10120393	CC1CC[C@H](N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00100.TIF	12021758	C[C@H]1CCC(N)CC1	IMAGE	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00100.TIF	49052	CC1CCC(N)CC1	IMAGE	0						2832		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00878.MOL	284507	CN(C)C1CCCC1	MOLATTACHMENT	0						687		113.20099639892578	0	1.5448700189590454	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00602.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00666.TIF	11881	CC1=CC(F)=CC=C1	IMAGE	0						7970		110.12899780273438	0	2.6293699741363525	0	0	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00670.TIF	1771223	C[C@@H]1CNCCO1	IMAGE	0						74		101.14700317382812	0	0.005196100100874901	1	2	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01025.MOL	154109	CCC1CCCN1CC	MOLATTACHMENT	0						427		127.22699737548828	0	1.8918700218200684	0	1	1	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00944.MOL	13487	C1CCOCC1	MOLATTACHMENT	0						62666		86.1323013305664	0	0.9749159812927246	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00816.MOL	82183	CC1=CC=C(C=C1)N1CCOCC1	MOLATTACHMENT	0						965		177.2429962158203	0	2.3762099742889404	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00108.MOL	91414	CC1=CC=C(C=C1)C(F)(F)F	MOLATTACHMENT	0						7465		160.13600158691406	0	3.3645200729370117	0	0	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00059.TIF	1037154	CCCC1=CN=CN1	IMAGE	0						100		110.15699768066406	0	1.0214300155639648	1	1	1	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00936.MOL	12807	CC1=CC=C(C=C1)S(C)(=O)=O	MOLATTACHMENT	0						2492		170.22900390625	0	1.3269799947738647	0	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00936.MOL	1976435	CC1=CC=C(C=C1)S(P)(=O)=O	MOLATTACHMENT	0						1749		188.1840057373047	0	1.4997999668121338	0	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00454.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00673.MOL	28281	OCCC1CCNCC1	MOLATTACHMENT	0						4350		129.1999969482422	0	-0.04760320112109184	2	2	1	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01114.MOL	45372	CC1=CSC=C1	MOLATTACHMENT	0						13360		98.16600036621094	0	2.2671101093292236	0	0	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01114.MOL	14198879	[Rb]C1=CSC=C1	MOLATTACHMENT	0						1		168.5989990234375	1	1.2716000080108643	0	0	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00387.TIF	738490	CC1CCC(CC1)N(C)C	IMAGE	0						60		141.25399780273438	0	2.2764599323272705	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00387.TIF	12605241	CC1CC[C@@H](CC1)N(C)C	IMAGE	0						51		141.25399780273438	0	2.2764599323272705	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00387.TIF	15700415	C[C@H]1CCC(CC1)N(C)C	IMAGE	0						1		141.25399780273438	0	2.2764599323272705	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00346.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00429.TIF	326787	CCCC1=CNC=N1	IMAGE	0						265		110.15699768066406	0	1.131250023841858	1	1	1	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00104.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00553.TIF	12345	CC1=NC=CN=C1	IMAGE	0						11856		94.114501953125	0	-0.33072900772094727	0	2	1	0	0	0	0	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00367.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00170.MOL	685837	CC1=CC=CC(OCC2=CC=CC=C2)=C1	MOLATTACHMENT	0						267		198.25999450683594	0	4.053470134735107	0	1	2	3	0	0	1	0	0	1	0	1
US-20100056494-A1	US20100056494A1-20100304-C00486.TIF	33271	CCCN1CCOCC1	IMAGE	0						3707		129.1999969482422	0	0.8509989976882935	0	2	1	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00486.TIF	3167	CCN1CCOCC1	IMAGE	0						36285		115.17400360107422	0	0.32847699522972107	0	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00465.TIF	12624	CCCOC	IMAGE	0						21023		74.12159729003906	0	1.0038800239562988	0	1	0	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00465.TIF	1473	CCOC	IMAGE	0						81827		60.095001220703125	0	0.48135700821876526	0	1	0	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01228.MOL	11699	CC1=CC=C(CN)C=C1	MOLATTACHMENT	0						4365		121.18000030517578	0	1.6124399900436401	1	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01044.TIF	82183	CC1=CC=C(C=C1)N1CCOCC1	IMAGE	0						965		177.2429962158203	0	2.3762099742889404	0	2	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01056.MOL	10530	CC1=CN=CC=C1	MOLATTACHMENT	0						48690		93.12650299072266	0	1.2689900398254395	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01056.MOL	12391517	[Mo]C1=CC=CN=C1	MOLATTACHMENT	0						19693		174.02999877929688	1	0.29030001163482666	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00085.MOL	49052	CC1CCC(N)CC1	MOLATTACHMENT	0						2832		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00085.MOL	10120393	CC1CC[C@H](N)CC1	MOLATTACHMENT	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00085.MOL	12021758	C[C@H]1CCC(N)CC1	MOLATTACHMENT	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00643.MOL	81996	CN(C)C1CCN(C)C1	MOLATTACHMENT	0						805		128.21499633789062	0	0.15701599419116974	0	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00080.TIF	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	IMAGE	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00519.TIF	12807	CC1=CC=C(C=C1)S(C)(=O)=O	IMAGE	0						2492		170.22900390625	0	1.3269799947738647	0	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00519.TIF	1976435	CC1=CC=C(C=C1)S(P)(=O)=O	IMAGE	0						1749		188.1840057373047	0	1.4997999668121338	0	2	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00955.MOL	27968	CC1=CSC=N1	MOLATTACHMENT	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01112.MOL	54892	CCC1=CC=CC=N1	MOLATTACHMENT	0						11043		107.15299987792969	0	1.5874799489974976	0	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01112.MOL	10527	CCCC1=CC=CC=N1	MOLATTACHMENT	0						3171		121.18000030517578	0	2.0320498943328857	0	1	1	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00739.TIF	2684	CC1=NC=CC=C1	IMAGE	0						91188		93.12650299072266	0	0.8869439959526062	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00739.TIF	13875096	CC1=NC=C=C=C1	IMAGE	0						27551		91.11060333251953	1	0.9706199765205383	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00739.TIF	15694656	CC1=CC=C=C=N1	IMAGE	0						1		91.11060333251953	1	0.3424000144004822	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00734.MOL	13487	C1CCOCC1	MOLATTACHMENT	0						62666		86.1323013305664	0	0.9749159812927246	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00426.MOL	326787	CCCC1=CNC=N1	MOLATTACHMENT	0						265		110.15699768066406	0	1.131250023841858	1	1	1	2	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00967.TIF	27968	CC1=CSC=N1	IMAGE	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00780.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00158.MOL	3337	CC1=CC=C(CO)C=C1	MOLATTACHMENT	0						7714		122.16400146484375	0	1.7193200588226318	1	1	1	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00150.MOL	10120393	CC1CC[C@H](N)CC1	MOLATTACHMENT	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00150.MOL	12021758	C[C@H]1CCC(N)CC1	MOLATTACHMENT	0						764		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00150.MOL	49052	CC1CCC(N)CC1	MOLATTACHMENT	0						2832		113.20099639892578	0	1.4608299732208252	1	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00394.MOL	257545	CC1=CC=C(C=C1)C(=O)N1CCCCC1	MOLATTACHMENT	0						946		203.27999877929688	0	2.6350300312042236	0	1	2	1	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00994.MOL	27968	CC1=CSC=N1	MOLATTACHMENT	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C00658.MOL	1771223	C[C@@H]1CNCCO1	MOLATTACHMENT	0						74		101.14700317382812	0	0.005196100100874901	1	2	1	0	0	0	1	0	0	1	1	1
US-20100056494-A1	US20100056494A1-20100304-C01048.MOL	27968	CC1=CSC=N1	MOLATTACHMENT	0						6934		99.15399932861328	0	0.7634090185165405	0	1	1	0	0	0	1	0	0	1	1	1
